hy	m	dm	h	G_Gh	G_Dh	G_Gk	G_Dk	G_Bn	Ta
4649	7	13	17	214	203	214	203	18	23.4
4650	7	13	18	347	219	347	219	280	23.4
4651	7	13	19	53	53	53	53	0	22.5
4652	7	13	20	8	8	8	8	0	21.7
4653	7	13	21	1	1	1	1	0	20.9
4654	7	13	22	0	0	0	0	0	19.2
4655	7	13	23	0	0	0	0	0	17.6
4656	7	13	24	0	0	0	0	0	15.9
4657	7	14	1	0	0	0	0	0	14.4
4658	7	14	2	0	0	0	0	0	12.6
4659	7	14	3	0	0	0	0	0	11.6
4660	7	14	4	0	0	0	0	0	10.9
4661	7	14	5	0	0	0	0	0	10.7
4662	7	14	6	53	28	53	28	316	11.0
4663	7	14	7	195	43	195	43	625	11.9
4664	7	14	8	373	50	373	50	786	13.1
4665	7	14	9	553	59	553	59	870	14.4
4666	7	14	10	711	76	711	76	903	15.8
4667	7	14	11	833	95	833	95	912	17.0
4668	7	14	12	918	106	918	106	924	18.1
4669	7	14	13	949	113	949	113	921	18.9
4670	7	14	14	932	109	932	109	922	19.5
4671	7	14	15	862	100	862	100	913	19.9
4672	7	14	16	751	81	751	81	907	19.9
4673	7	14	17	601	64	601	64	882	19.7
4674	7	14	18	426	52	426	52	816	19.1
4675	7	14	19	245	47	245	47	677	18.1
4676	7	14	20	88	34	88	34	426	16.9
4677	7	14	21	1	1	1	1	0	15.6
4678	7	14	22	0	0	0	0	0	13.9
4679	7	14	23	0	0	0	0	0	12.2
4680	7	14	24	0	0	0	0	0	10.5
4681	7	15	1	0	0	0	0	0	10.4
4682	7	15	2	0	0	0	0	0	10.0
4683	7	15	3	0	0	0	0	0	9.8
4684	7	15	4	0	0	0	0	0	9.5
4685	7	15	5	0	0	0	0	0	9.2
4686	7	15	6	26	26	26	26	0	9.5
4687	7	15	7	192	94	192	94	404	10.9
4688	7	15	8	371	50	371	50	786	12.4
4689	7	15	9	548	60	548	60	863	13.9
4690	7	15	10	703	79	703	79	890	15.3
4691	7	15	11	826	99	826	99	899	16.6
4692	7	15	12	904	116	904	116	897	17.6
4693	7	15	13	935	124	935	124	895	18.5
4694	7	15	14	918	120	918	120	896	19.0
4695	7	15	15	849	109	849	109	887	19.3
4696	7	15	16	736	91	736	91	874	19.3
4697	7	15	17	587	72	587	72	846	19.0
4698	7	15	18	417	56	417	56	790	18.2
4699	7	15	19	240	48	240	48	655	17.2
4700	7	15	20	85	34	85	34	406	15.9
4701	7	15	21	1	1	1	1	0	14.6
4702	7	15	22	0	0	0	0	0	13.3
4703	7	15	23	0	0	0	0	0	12.0
4704	7	15	24	0	0	0	0	0	10.7
4705	7	16	1	0	0	0	0	0	10.5
4706	7	16	2	0	0	0	0	0	10.2
4707	7	16	3	0	0	0	0	0	10.0
4708	7	16	4	0	0	0	0	0	9.8
4709	7	16	5	0	0	0	0	0	9.7
4710	7	16	6	24	24	24	24	0	10.1
4711	7	16	7	187	87	187	87	416	11.9
4712	7	16	8	360	56	360	56	747	13.8
4713	7	16	9	534	68	534	68	827	15.7
4714	7	16	10	687	91	687	91	851	17.5
4715	7	16	11	809	114	809	114	862	19.1
4716	7	16	12	889	132	889	132	862	20.5
4717	7	16	13	917	146	917	146	851	21.6
4718	7	16	14	897	145	897	145	845	22.4
4719	7	16	15	832	128	832	128	845	22.8
4720	7	16	16	719	108	719	108	830	23.0
4721	7	16	17	575	83	575	83	811	22.7
4722	7	16	18	406	66	406	66	745	22.0
4723	7	16	19	230	53	230	53	609	20.8
4724	7	16	20	81	34	81	34	376	19.4
4725	7	16	21	0	0	0	0	0	18.0
4726	7	16	22	0	0	0	0	0	17.2
4727	7	16	23	0	0	0	0	0	16.4
4728	7	16	24	0	0	0	0	0	15.6
4729	7	17	1	0	0	0	0	0	15.3
4730	7	17	2	0	0	0	0	0	15.1
4731	7	17	3	0	0	0	0	0	14.9
4732	7	17	4	0	0	0	0	0	14.8
4733	7	17	5	0	0	0	0	0	14.7
4734	7	17	6	4	4	4	4	0	14.8
4735	7	17	7	73	73	73	73	0	15.5
4736	7	17	8	159	153	159	153	13	16.6
4737	7	17	9	276	247	276	247	52	17.8
4738	7	17	10	373	324	373	324	71	18.9
4739	7	17	11	445	366	445	366	98	20.0
4740	7	17	12	604	410	604	410	221	21.4
4741	7	17	13	495	418	495	418	85	22.0
4742	7	17	14	564	424	564	424	157	22.7
4743	7	17	15	473	386	473	386	105	23.0
4744	7	17	16	423	345	423	345	106	22.9
4745	7	17	17	355	276	355	276	129	23.1
4746	7	17	18	310	182	310	182	282	22.9
4747	7	17	19	155	115	155	115	137	22.3
4748	7	17	20	59	40	59	40	156	21.5
4749	7	17	21	1	1	1	1	0	20.6
4750	7	17	22	0	0	0	0	0	19.8
4751	7	17	23	0	0	0	0	0	19.0
4752	7	17	24	0	0	0	0	0	18.3
4753	7	18	1	0	0	0	0	0	17.7
4754	7	18	2	0	0	0	0	0	17.0
4755	7	18	3	0	0	0	0	0	16.6
4756	7	18	4	0	0	0	0	0	16.3
4757	7	18	5	0	0	0	0	0	16.0
4758	7	18	6	19	19	19	19	0	16.4
4759	7	18	7	163	81	163	81	346	18.0
4760	7	18	8	315	112	315	112	503	19.7
4761	7	18	9	467	160	467	160	549	21.4
4762	7	18	10	608	200	608	200	586	23.0
4763	7	18	11	719	221	719	221	620	24.6
4764	7	18	12	794	266	794	266	604	25.9
4765	7	18	13	818	293	818	293	581	26.9
4766	7	18	14	822	289	822	289	601	27.7
4767	7	18	15	739	269	739	269	566	28.1
4768	7	18	16	655	209	655	209	609	28.3
4769	7	18	17	531	136	531	136	654	28.1
4770	7	18	18	378	96	378	96	624	27.5
4771	7	18	19	214	64	214	64	521	26.5
4772	7	18	20	78	45	78	45	272	25.2
4773	7	18	21	1	1	1	1	0	23.9
4774	7	18	22	0	0	0	0	0	22.8
4775	7	18	23	0	0	0	0	0	21.7
4776	7	18	24	0	0	0	0	0	20.6
4777	7	19	1	0	0	0	0	0	20.0
4778	7	19	2	0	0	0	0	0	19.3
4779	7	19	3	0	0	0	0	0	19.0
4780	7	19	4	0	0	0	0	0	18.6
4781	7	19	5	0	0	0	0	0	18.4
4782	7	19	6	22	22	22	22	0	18.8
4783	7	19	7	128	84	128	84	186	19.8
4784	7	19	8	344	109	344	109	586	21.5
4785	7	19	9	461	184	461	184	495	22.9
4786	7	19	10	757	193	757	193	811	24.9
4787	7	19	11	714	261	714	261	564	26.0
4788	7	19	12	726	342	726	342	439	26.9
4789	7	19	13	562	432	562	432	145	27.1
4790	7	19	14	569	427	569	427	160	27.3
4791	7	19	15	550	385	550	385	198	27.4
4792	7	19	16	384	324	384	324	81	27.1
4793	7	19	17	95	95	95	95	0	26.0
4794	7	19	18	47	47	47	47	0	25.0
4795	7	19	19	19	19	19	19	0	24.0
4796	7	19	20	6	6	6	6	0	23.2
4797	7	19	21	0	0	0	0	0	22.4
4798	7	19	22	0	0	0	0	0	21.1
4799	7	19	23	0	0	0	0	0	19.8
4800	7	19	24	0	0	0	0	0	18.5
4801	7	20	1	0	0	0	0	0	17.4
4802	7	20	2	0	0	0	0	0	16.1
4803	7	20	3	0	0	0	0	0	15.4
4804	7	20	4	0	0	0	0	0	14.7
4805	7	20	5	0	0	0	0	0	14.2
4806	7	20	6	13	13	13	13	0	14.3
4807	7	20	7	165	94	165	94	308	15.7
4808	7	20	8	331	78	331	78	636	17.2
4809	7	20	9	512	111	512	111	721	18.8
4810	7	20	10	697	102	697	102	858	20.4
4811	7	20	11	850	232	850	232	772	22.0
4812	7	20	12	506	400	506	400	122	22.1
4813	7	20	13	540	444	540	444	106	22.2
4814	7	20	14	538	437	538	437	114	22.3
4815	7	20	15	480	397	480	397	101	22.1
4816	7	20	16	412	349	412	349	85	21.8
4817	7	20	17	321	273	321	273	80	21.3
4818	7	20	18	236	202	236	202	76	20.6
4819	7	20	19	140	117	140	117	79	19.7
4820	7	20	20	53	40	53	40	110	18.8
4821	7	20	21	1	1	1	1	0	17.8
4822	7	20	22	0	0	0	0	0	17.5
4823	7	20	23	0	0	0	0	0	17.2
4824	7	20	24	0	0	0	0	0	16.9
4825	7	21	1	0	0	0	0	0	17.4
4826	7	21	2	0	0	0	0	0	17.9
4827	7	21	3	0	0	0	0	0	18.2
4828	7	21	4	0	0	0	0	0	18.4
4829	7	21	5	0	0	0	0	0	18.6
4830	7	21	6	16	16	16	16	0	19.0
4831	7	21	7	148	83	148	83	285	20.9
4832	7	21	8	294	124	294	124	428	22.8
4833	7	21	9	435	194	435	194	434	24.7
4834	7	21	10	559	243	559	243	457	26.6
4835	7	21	11	692	262	692	262	537	28.4
4836	7	21	12	743	296	743	296	515	29.9
4837	7	21	13	781	312	781	312	522	31.2
4838	7	21	14	743	334	743	334	463	32.0
4839	7	21	15	727	273	727	273	549	32.7
4840	7	21	16	609	239	609	239	507	32.9
4841	7	21	17	468	211	468	211	428	32.7
4842	7	21	18	311	158	311	158	341	32.0
4843	7	21	19	183	86	183	86	342	30.9
4844	7	21	20	63	34	63	34	258	29.7
4845	7	21	21	0	0	0	0	0	28.4
4846	7	21	22	0	0	0	0	0	27.1
4847	7	21	23	0	0	0	0	0	25.9
4848	7	21	24	0	0	0	0	0	24.7
4849	7	22	1	0	0	0	0	0	23.4
4850	7	22	2	0	0	0	0	0	22.0
4851	7	22	3	0	0	0	0	0	21.3
4852	7	22	4	0	0	0	0	0	20.5
4853	7	22	5	0	0	0	0	0	20.0
4854	7	22	6	15	15	15	15	0	20.1
4855	7	22	7	151	80	151	80	314	21.5
4856	7	22	8	298	118	298	118	457	22.9
4857	7	22	9	445	179	445	179	481	24.3
4858	7	22	10	576	224	576	224	511	25.6
4859	7	22	11	678	249	678	249	538	26.8
4860	7	22	12	746	293	746	293	521	27.9
4861	7	22	13	769	315	769	315	507	28.7
4862	7	22	14	754	305	754	305	509	29.3
4863	7	22	15	700	267	700	267	524	29.6
4864	7	22	16	612	242	612	242	508	29.6
4865	7	22	17	490	185	490	185	511	29.4
4866	7	22	18	347	136	347	136	475	28.8
4867	7	22	19	197	74	197	74	442	27.9
4868	7	22	20	66	35	66	35	281	26.7
4869	7	22	21	0	0	0	0	0	25.6
4870	7	22	22	0	0	0	0	0	24.4
4871	7	22	23	0	0	0	0	0	23.2
4872	7	22	24	0	0	0	0	0	22.1
4873	7	23	1	0	0	0	0	0	21.7
4874	7	23	2	0	0	0	0	0	21.2
4875	7	23	3	0	0	0	0	0	21.0
4876	7	23	4	0	0	0	0	0	20.6
4877	7	23	5	0	0	0	0	0	20.5
4878	7	23	6	20	20	20	20	0	20.2
4879	7	23	7	77	75	77	75	8	21.1
4880	7	23	8	226	166	226	166	153	22.6
4881	7	23	9	330	268	330	268	113	23.2
4882	7	23	10	397	321	397	321	110	23.0
4883	7	23	11	421	355	421	355	83	25.1
4884	7	23	12	601	386	601	386	249	26.3
4885	7	23	13	282	269	282	269	15	26.1
4886	7	23	14	206	202	206	202	5	25.8
4887	7	23	15	344	325	344	325	23	26.0
4888	7	23	16	344	314	344	314	41	26.1
4889	7	23	17	125	125	125	125	0	25.6
4890	7	23	18	38	38	38	38	0	24.9
4891	7	23	19	21	21	21	21	0	24.3
4892	7	23	20	7	7	7	7	0	23.5
4893	7	23	21	0	0	0	0	0	23.2
4894	7	23	22	0	0	0	0	0	22.3
4895	7	23	23	0	0	0	0	0	21.3
4896	7	23	24	0	0	0	0	0	20.4
4897	7	24	1	0	0	0	0	0	19.6
4898	7	24	2	0	0	0	0	0	18.8
4899	7	24	3	0	0	0	0	0	18.3
4900	7	24	4	0	0	0	0	0	17.8
4901	7	24	5	0	0	0	0	0	17.5
4902	7	24	6	17	17	17	17	0	17.8
4903	7	24	7	188	99	188	99	403	19.4
4904	7	24	8	386	59	386	59	841	21.3
4905	7	24	9	586	77	586	77	930	23.2
4906	7	24	10	765	100	765	100	970	25.1
4907	7	24	11	865	238	865	238	789	26.6
4908	7	24	12	492	395	492	395	113	26.6
4909	7	24	13	515	434	515	434	91	26.6
4910	7	24	14	509	416	509	416	106	26.6
4911	7	24	15	440	372	440	372	82	26.4
4912	7	24	16	360	334	360	334	37	25.9
4913	7	24	17	293	265	293	265	47	25.3
4914	7	24	18	210	188	210	188	49	24.6
4915	7	24	19	119	107	119	107	42	23.7
4916	7	24	20	43	36	43	36	63	22.7
4917	7	24	21	0	0	0	0	0	21.8
4918	7	24	22	0	0	0	0	0	20.6
4919	7	24	23	0	0	0	0	0	19.3
4920	7	24	24	0	0	0	0	0	18.1
4921	7	25	1	0	0	0	0	0	17.4
4922	7	25	2	0	0	0	0	0	16.6
4923	7	25	3	0	0	0	0	0	16.2
4924	7	25	4	0	0	0	0	0	15.9
4925	7	25	5	0	0	0	0	0	15.6
4926	7	25	6	22	22	22	22	0	16.0
4927	7	25	7	156	86	156	86	320	17.1
4928	7	25	8	291	113	291	113	459	18.2
4929	7	25	9	488	147	488	147	625	19.6
4930	7	25	10	787	232	787	232	812	21.5
4931	7	25	11	779	199	779	199	732	22.7
4932	7	25	12	693	372	693	372	371	23.4
4933	7	25	13	734	352	734	352	428	23.9
4934	7	25	14	582	401	582	401	207	24.1
4935	7	25	15	276	260	276	260	20	23.4
4936	7	25	16	111	111	111	111	0	22.4
4937	7	25	17	100	100	100	100	0	21.6
4938	7	25	18	34	34	34	34	0	20.7
4939	7	25	19	19	19	19	19	0	19.9
4940	7	25	20	6	6	6	6	0	19.2
4941	7	25	21	0	0	0	0	0	18.6
4942	7	25	22	0	0	0	0	0	17.7
4943	7	25	23	0	0	0	0	0	16.8
4944	7	25	24	0	0	0	0	0	15.9
4945	7	26	1	0	0	0	0	0	15.1
4946	7	26	2	0	0	0	0	0	14.1
4947	7	26	3	0	0	0	0	0	13.6
4948	7	26	4	0	0	0	0	0	13.1
4949	7	26	5	0	0	0	0	0	12.7
4950	7	26	6	10	10	10	10	0	12.8
4951	7	26	7	116	77	116	77	181	13.9
4952	7	26	8	254	138	254	138	300	15.3
4953	7	26	9	420	189	420	189	425	16.9
4954	7	26	10	477	317	477	317	234	18.1
4955	7	26	11	507	364	507	364	180	18.9
4956	7	26	12	468	394	468	394	86	19.4
4957	7	26	13	569	426	569	426	160	20.0
4958	7	26	14	522	414	522	414	124	20.3
4959	7	26	15	442	370	442	370	88	20.4
4960	7	26	16	564	323	564	323	335	20.6
4961	7	26	17	531	166	531	166	617	20.8
4962	7	26	18	446	105	446	105	780	20.7
4963	7	26	19	248	60	248	60	697	20.2
4964	7	26	20	78	35	78	35	423	19.2
4965	7	26	21	1	1	1	1	0	18.2
4966	7	26	22	0	0	0	0	0	17.4
4967	7	26	23	0	0	0	0	0	16.7
4968	7	26	24	0	0	0	0	0	16.0
4969	7	27	1	0	0	0	0	0	15.8
4970	7	27	2	0	0	0	0	0	15.7
4971	7	27	3	0	0	0	0	0	15.6
4972	7	27	4	0	0	0	0	0	15.5
4973	7	27	5	0	0	0	0	0	15.4
4974	7	27	6	9	9	9	9	0	15.6
4975	7	27	7	99	78	99	78	98	16.8
4976	7	27	8	195	166	195	166	75	18.0
4977	7	27	9	310	259	310	259	95	19.3
4978	7	27	10	373	310	373	310	92	20.4
4979	7	27	11	452	364	452	364	112	21.5
4980	7	27	12	552	407	552	407	169	22.6
4981	7	27	13	495	413	495	413	92	23.2
4982	7	27	14	470	401	470	401	79	23.6
4983	7	27	15	466	379	466	379	107	24.0
4984	7	27	16	422	340	422	340	113	24.1
4985	7	27	17	397	252	397	252	245	24.2
4986	7	27	18	356	126	356	126	530	24.2
4987	7	27	19	205	61	205	61	536	23.6
4988	7	27	20	71	39	71	39	318	22.8
4989	7	27	21	0	0	0	0	0	21.9
4990	7	27	22	0	0	0	0	0	20.9
4991	7	27	23	0	0	0	0	0	20.0
4992	7	27	24	0	0	0	0	0	19.0
4993	7	28	1	0	0	0	0	0	18.3
4994	7	28	2	0	0	0	0	0	17.5
4995	7	28	3	0	0	0	0	0	17.1
4996	7	28	4	0	0	0	0	0	16.6
4997	7	28	5	0	0	0	0	0	16.3
4998	7	28	6	11	11	11	11	0	16.5
4999	7	28	7	129	77	129	77	249	17.7
5000	7	28	8	260	125	260	125	358	19.1
5001	7	28	9	384	210	384	210	322	20.4
5002	7	28	10	561	227	561	227	492	22.0
5003	7	28	11	665	245	665	245	534	23.4
5004	7	28	12	758	273	758	273	565	24.7
5005	7	28	13	782	298	782	298	545	25.7
5006	7	28	14	739	323	739	323	477	26.4
5007	7	28	15	667	308	667	308	442	26.7
5008	7	28	16	562	289	562	289	380	26.8
5009	7	28	17	445	219	445	219	386	26.5
5010	7	28	18	311	142	311	142	392	25.9
5011	7	28	19	153	112	153	112	154	24.9
5012	7	28	20	42	36	42	36	68	23.8
5013	7	28	21	0	0	0	0	0	22.7
5014	7	28	22	0	0	0	0	0	21.7
5015	7	28	23	0	0	0	0	0	20.7
5016	7	28	24	0	0	0	0	0	19.7
5017	7	29	1	0	0	0	0	0	19.1
5018	7	29	2	0	0	0	0	0	18.5
5019	7	29	3	0	0	0	0	0	18.2
5020	7	29	4	0	0	0	0	0	17.8
5021	7	29	5	0	0	0	0	0	17.6
5022	7	29	6	11	11	11	11	0	17.8
5023	7	29	7	141	84	141	84	279	19.2
5024	7	29	8	289	95	289	95	516	20.8
5025	7	29	9	450	144	450	144	571	22.5
5026	7	29	10	591	187	591	187	598	24.2
5027	7	29	11	725	204	725	204	665	25.8
5028	7	29	12	803	237	803	237	662	27.2
5029	7	29	13	831	260	831	260	645	28.3
5030	7	29	14	805	267	805	267	619	29.0
5031	7	29	15	725	256	725	256	578	29.5
5032	7	29	16	595	232	595	232	508	29.5
5033	7	29	17	477	181	477	181	507	29.3
5034	7	29	18	336	128	336	128	483	28.6
5035	7	29	19	189	63	189	63	480	27.6
5036	7	29	20	57	36	57	36	223	26.3
5037	7	29	21	0	0	0	0	0	25.1
5038	7	29	22	0	0	0	0	0	23.8
5039	7	29	23	0	0	0	0	0	22.4
5040	7	29	24	0	0	0	0	0	21.0
5041	7	30	1	0	0	0	0	0	20.0
5042	7	30	2	0	0	0	0	0	19.0
5043	7	30	3	0	0	0	0	0	18.4
5044	7	30	4	0	0	0	0	0	17.9
5045	7	30	5	0	0	0	0	0	17.5
5046	7	30	6	2	2	2	2	0	17.4
5047	7	30	7	13	13	13	13	0	16.6
5048	7	30	8	40	40	40	40	0	17.5
5049	7	30	9	42	42	42	42	0	17.7
5050	7	30	10	55	55	55	55	0	17.5
5051	7	30	11	66	66	66	66	0	17.9
5052	7	30	12	147	146	147	146	1	18.1
5053	7	30	13	586	406	586	406	204	19.5
5054	7	30	14	732	334	732	334	459	20.9
5055	7	30	15	726	263	726	263	572	21.9
5056	7	30	16	469	330	469	330	195	22.3
5057	7	30	17	295	249	295	249	79	22.1
5058	7	30	18	239	179	239	179	141	22.2
5059	7	30	19	239	101	239	101	533	22.1
5060	7	30	20	70	31	70	31	436	21.6
5061	7	30	21	0	0	0	0	0	21.0
5062	7	30	22	0	0	0	0	0	20.6
5063	7	30	23	0	0	0	0	0	20.2
5064	7	30	24	0	0	0	0	0	19.9
5065	7	31	1	0	0	0	0	0	19.8
5066	7	31	2	0	0	0	0	0	19.8
5067	7	31	3	0	0	0	0	0	19.8
5068	7	31	4	0	0	0	0	0	19.8
5069	7	31	5	0	0	0	0	0	19.7
5070	7	31	6	2	2	2	2	0	19.7
5071	7	31	7	56	56	56	56	0	20.3
5072	7	31	8	128	126	128	126	3	21.2
5073	7	31	9	178	176	178	176	4	22.0
5074	7	31	10	247	240	247	240	10	22.5
5075	7	31	11	341	322	341	322	24	23.7
5076	7	31	12	337	323	337	323	16	24.3
5077	7	31	13	424	396	424	396	32	25.1
5078	7	31	14	478	399	478	399	90	25.8
5079	7	31	15	421	359	421	359	77	26.1
5080	7	31	16	311	295	311	295	23	26.4
5081	7	31	17	222	215	222	215	13	26.2
5082	7	31	18	164	159	164	159	12	25.9
5083	7	31	19	94	92	94	92	8	25.4
5084	7	31	20	29	28	29	28	13	24.3
5085	7	31	21	0	0	0	0	0	23.0
5086	7	31	22	0	0	0	0	0	23.4
5087	7	31	23	0	0	0	0	0	22.5
5088	7	31	24	0	0	0	0	0	21.6
5089	8	1	1	0	0	0	0	0	20.5
5090	8	1	2	0	0	0	0	0	19.6
5091	8	1	3	0	0	0	0	0	19.1
5092	8	1	4	0	0	0	0	0	18.6
5093	8	1	5	0	0	0	0	0	18.0
5094	8	1	6	2	2	2	2	0	18.2
5095	8	1	7	48	48	48	48	0	18.7
5096	8	1	8	133	131	133	131	7	19.5
5097	8	1	9	195	191	195	191	9	20.2
5098	8	1	10	213	210	213	210	5	20.6
5099	8	1	11	269	261	269	261	10	21.3
5100	8	1	12	394	370	394	370	29	22.1
5101	8	1	13	374	356	374	356	21	22.6
5102	8	1	14	415	387	415	387	33	23.1
5103	8	1	15	413	379	413	379	42	23.5
5104	8	1	16	387	326	387	326	86	23.7
5105	8	1	17	338	261	338	261	134	23.8
5106	8	1	18	265	180	265	180	200	22.8
5107	8	1	19	181	72	181	72	431	23.0
5108	8	1	20	62	35	62	35	329	22.8
5109	8	1	21	0	0	0	0	0	22.1
5110	8	1	22	0	0	0	0	0	20.7
5111	8	1	23	0	0	0	0	0	19.4
5112	8	1	24	0	0	0	0	0	18.0
5113	8	2	1	0	0	0	0	0	17.0
5114	8	2	2	0	0	0	0	0	16.0
5115	8	2	3	0	0	0	0	0	15.5
5116	8	2	4	0	0	0	0	0	14.9
5117	8	2	5	0	0	0	0	0	14.5
5118	8	2	6	9	9	9	9	0	14.7
5119	8	2	7	166	92	166	92	378	16.2
5120	8	2	8	365	63	365	63	825	18.0
5121	8	2	9	570	83	570	83	925	19.9
5122	8	2	10	693	67	693	67	939	21.5
5123	8	2	11	813	220	813	220	764	23.0
5124	8	2	12	347	316	347	316	36	22.5
5125	8	2	13	329	318	329	318	13	22.0
5126	8	2	14	355	340	355	340	18	21.7
5127	8	2	15	345	324	345	324	26	21.4
5128	8	2	16	294	281	294	281	18	21.0
5129	8	2	17	269	250	269	250	33	20.6
5130	8	2	18	177	168	177	168	21	20.0
5131	8	2	19	82	82	82	82	0	19.3
5132	8	2	20	12	12	12	12	0	18.4
5133	8	2	21	0	0	0	0	0	17.5
5134	8	2	22	0	0	0	0	0	16.6
5135	8	2	23	0	0	0	0	0	15.7
5136	8	2	24	0	0	0	0	0	14.8
5137	8	3	1	0	0	0	0	0	14.0
5138	8	3	2	0	0	0	0	0	13.6
5139	8	3	3	0	0	0	0	0	13.3
5140	8	3	4	0	0	0	0	0	13.0
5141	8	3	5	0	0	0	0	0	12.8
5142	8	3	6	4	4	4	4	0	12.8
5143	8	3	7	75	68	75	68	38	13.6
5144	8	3	8	153	145	153	145	22	14.5
5145	8	3	9	267	234	267	234	63	15.6
5146	8	3	10	379	306	379	306	110	16.8
5147	8	3	11	422	349	422	349	95	17.8
5148	8	3	12	413	383	413	383	35	17.9
5149	8	3	13	481	404	481	404	88	19.1
5150	8	3	14	427	397	427	397	35	19.5
5151	8	3	15	387	360	387	360	33	19.7
5152	8	3	16	293	281	293	281	18	19.6
5153	8	3	17	236	227	236	227	16	19.3
5154	8	3	18	178	169	178	169	23	18.9
5155	8	3	19	102	90	102	90	51	18.3
5156	8	3	20	4	4	4	4	0	17.4
5157	8	3	21	0	0	0	0	0	16.5
5158	8	3	22	0	0	0	0	0	15.5
5159	8	3	23	0	0	0	0	0	14.6
5160	8	3	24	0	0	0	0	0	13.6
5161	8	4	1	0	0	0	0	0	12.8
5162	8	4	2	0	0	0	0	0	12.0
5163	8	4	3	0	0	0	0	0	11.6
5164	8	4	4	0	0	0	0	0	11.1
5165	8	4	5	0	0	0	0	0	10.8
5166	8	4	6	6	6	6	6	0	10.9
5167	8	4	7	105	71	105	71	178	11.9
5168	8	4	8	216	160	216	160	154	13.1
5169	8	4	9	309	252	309	252	110	14.2
5170	8	4	10	408	309	408	309	149	15.2
5171	8	4	11	525	353	525	353	223	16.4
5172	8	4	12	561	419	561	419	169	17.3
5173	8	4	13	584	419	584	419	190	18.0
5174	8	4	14	517	408	517	408	127	18.4
5175	8	4	15	495	375	495	375	151	18.7
5176	8	4	16	386	322	386	322	92	18.6
5177	8	4	17	297	262	297	262	61	18.3
5178	8	4	18	202	178	202	178	58	17.7
5179	8	4	19	106	90	106	90	63	16.9
5180	8	4	20	5	5	5	5	0	15.9
5181	8	4	21	0	0	0	0	0	15.0
5182	8	4	22	0	0	0	0	0	14.1
5183	8	4	23	0	0	0	0	0	13.2
5184	8	4	24	0	0	0	0	0	12.3
5185	8	5	1	0	0	0	0	0	11.8
5186	8	5	2	0	0	0	0	0	11.3
5187	8	5	3	0	0	0	0	0	11.0
5188	8	5	4	0	0	0	0	0	10.7
5189	8	5	5	0	0	0	0	0	10.5
5190	8	5	6	6	6	6	6	0	10.6
5191	8	5	7	124	75	124	75	264	12.2
5192	8	5	8	281	92	281	92	529	14.0
5193	8	5	9	448	113	448	113	647	16.0
5194	8	5	10	574	171	574	171	612	17.9
5195	8	5	11	695	191	695	191	655	19.7
5196	8	5	12	781	243	781	243	639	21.2
5197	8	5	13	806	270	806	270	615	22.5
5198	8	5	14	773	258	773	258	603	23.3
5199	8	5	15	707	225	707	225	605	23.8
5200	8	5	16	620	180	620	180	632	24.0
5201	8	5	17	502	119	502	119	677	23.9
5202	8	5	18	348	75	348	75	666	23.2
5203	8	5	19	185	89	185	89	398	22.1
5204	8	5	20	24	24	24	24	0	20.6
5205	8	5	21	0	0	0	0	0	19.2
5206	8	5	22	0	0	0	0	0	17.9
5207	8	5	23	0	0	0	0	0	16.5
5208	8	5	24	0	0	0	0	0	15.1
5209	8	6	1	0	0	0	0	0	14.1
5210	8	6	2	0	0	0	0	0	12.9
5211	8	6	3	0	0	0	0	0	12.2
5212	8	6	4	0	0	0	0	0	11.5
5213	8	6	5	0	0	0	0	0	11.0
5214	8	6	6	6	6	6	6	0	11.0
5215	8	6	7	139	80	139	80	323	12.4
5216	8	6	8	319	46	319	46	768	14.1
5217	8	6	9	503	52	503	52	873	15.9
5218	8	6	10	669	67	669	67	917	17.7
5219	8	6	11	798	82	798	82	933	19.4
5220	8	6	12	881	96	881	96	935	20.7
5221	8	6	13	914	102	914	102	935	21.8
5222	8	6	14	892	101	892	101	927	22.6
5223	8	6	15	823	89	823	89	925	23.0
5224	8	6	16	700	77	700	77	897	23.1
5225	8	6	17	543	63	543	63	854	22.8
5226	8	6	18	365	53	365	53	766	21.9
5227	8	6	19	183	93	183	93	381	20.7
5228	8	6	20	17	17	17	17	0	19.1
5229	8	6	21	0	0	0	0	0	17.7
5230	8	6	22	0	0	0	0	0	16.3
5231	8	6	23	0	0	0	0	0	14.8
5232	8	6	24	0	0	0	0	0	13.4
5233	8	7	1	0	0	0	0	0	12.9
5234	8	7	2	0	0	0	0	0	12.2
5235	8	7	3	0	0	0	0	0	11.9
5236	8	7	4	0	0	0	0	0	11.6
5237	8	7	5	0	0	0	0	0	11.3
5238	8	7	6	2	2	2	2	0	11.3
5239	8	7	7	65	61	65	61	18	12.0
5240	8	7	8	173	149	173	149	70	13.1
5241	8	7	9	264	232	264	232	62	14.2
5242	8	7	10	369	300	369	300	105	15.4
5243	8	7	11	450	366	450	366	110	16.5
5244	8	7	12	527	398	527	398	154	17.5
5245	8	7	13	566	416	566	416	173	18.4
5246	8	7	14	576	404	576	404	203	19.1
5247	8	7	15	500	371	500	371	163	19.4
5248	8	7	16	415	327	415	327	126	19.5
5249	8	7	17	285	254	285	254	56	19.2
5250	8	7	18	193	172	193	172	54	18.7
5251	8	7	19	88	82	88	82	26	17.9
5252	8	7	20	4	4	4	4	0	16.9
5253	8	7	21	0	0	0	0	0	16.4
5254	8	7	22	0	0	0	0	0	15.9
