id,Month,Day,Hour,Irr,Text,WS,PV_module_temp,,,u0,u1,,,
4367,7,1,23,0,17.3,0.00033333,17.3,,,,,,,
4368,7,1,24,0,16.1,0,16.1,,,,,,,
4369,7,2,1,0,15.3,0.00066667,15.3,,,,,,,
4370,7,2,2,0,14.4,0.00066667,14.4,,,,,,,
4371,7,2,3,0,13.9,0,13.9,,,,,,,
4372,7,2,4,0,13.6,0,13.6,,,,,,,
4373,7,2,5,0,13.5,0,13.5,,,,,,,
4374,7,2,6,65,14.3,0,17.55,,,,,,,
4375,7,2,7,204,15.7,0,25.9,,,,,,,
4376,7,2,8,370,17.4,0.00033333,35.8990134,,,,,,,
4377,7,2,9,534,19.3,0,46,,,,,,,
4378,7,2,10,685,21.1,0.00066667,55.34634704,,,,,,,
4379,7,2,11,802,22.9,0.00216667,62.98610346,,,,,,,
4380,7,2,12,878,24.4,0.002,68.28595649,,,,,,,
4381,7,2,13,901,25.6,0.00233333,70.63318763,,,,,,,
4382,7,2,14,890,26.6,0.00133333,71.09050872,,,,,,,
4383,7,2,15,828,27.2,0.001,68.59337706,,,,,,,
4384,7,2,16,723,27.5,0.00066667,63.64614439,,,,,,,
4385,7,2,17,577,27.4,0.001,56.24538474,,,,,,,
4386,7,2,18,411,26.8,0.00033333,47.34890407,,,,,,,
4387,7,2,19,243,25.7,0.00033333,37.84935204,,,,,,,
4388,7,2,20,94,24.4,0.00033333,29.09974935,,,,,,,
4389,7,2,21,2,23,0,23.1,,,,,,,
4390,7,2,22,0,22,0,22,,,,,,,
4391,7,2,23,0,21.1,0.00033333,21.1,,,,,,,
4392,7,2,24,0,20.1,0.00233333,20.1,,,,,,,
4393,7,3,1,0,19.8,0,19.8,,,,,,,
4394,7,3,2,0,19.4,0.00033333,19.4,,,,,,,
4395,7,3,3,0,18.7,0,18.7,,,,,,,
4396,7,3,4,0,19.1,0,19.1,,,,,,,
4397,7,3,5,0,19.1,0,19.1,,,,,,,
4398,7,3,6,15,19.2,0,19.95,,,,,,,
4399,7,3,7,40,19.6,0,21.6,,,,,,,
4400,7,3,8,96,20,0,24.8,,,,,,,
4401,7,3,9,132,20.2,0,26.8,,,,,,,
4402,7,3,10,303,21.4,0,36.55,,,,,,,
4403,7,3,11,200,22.1,0,32.1,,,,,,,
4404,7,3,12,191,22.3,0,31.85,,,,,,,
4405,7,3,13,277,22.8,0,36.65,,,,,,,
4406,7,3,14,272,23.2,0,36.8,,,,,,,
4407,7,3,15,302,23.3,0,38.4,,,,,,,
4408,7,3,16,301,22.9,0,37.95,,,,,,,
4409,7,3,17,268,23.8,0,37.2,,,,,,,
4410,7,3,18,145,22.5,0,29.75,,,,,,,
4411,7,3,19,144,21.8,0,29,,,,,,,
4412,7,3,20,56,23.1,0,25.9,,,,,,,
4413,7,3,21,1,22.2,0,22.25,,,,,,,
4414,7,3,22,0,21.4,0,21.4,,,,,,,
4415,7,3,23,0,20,0,20,,,,,,,
4416,7,3,24,0,18.6,0,18.6,,,,,,,
4417,7,4,1,0,16.8,0,16.8,,,,,,,
4418,7,4,2,0,14.7,0,14.7,,,,,,,
4419,7,4,3,0,13.6,0,13.6,,,,,,,
4420,7,4,4,0,12.8,0,12.8,,,,,,,
4421,7,4,5,0,12.7,0,12.7,,,,,,,
4422,7,4,6,54,13.2,0,15.9,,,,,,,
4423,7,4,7,177,14.2,0,23.05,,,,,,,
4424,7,4,8,321,15.5,0,31.55,,,,,,,
4425,7,4,9,465,16.8,0,40.05,,,,,,,
4426,7,4,10,591,18.2,0,47.75,,,,,,,
4427,7,4,11,679,19.4,0,53.35,,,,,,,
4428,7,4,12,740,20.5,0,57.5,,,,,,,
4429,7,4,13,765,21.3,0,59.55,,,,,,,
4430,7,4,14,767,22,0,60.35,,,,,,,
4431,7,4,15,701,22.3,0,57.35,,,,,,,
4432,7,4,16,605,22.4,0,52.65,,,,,,,
4433,7,4,17,478,22.3,0,46.2,,,,,,,
4434,7,4,18,339,21.7,0,38.65,,,,,,,
4435,7,4,19,200,20.9,0,30.9,,,,,,,
4436,7,4,20,77,19.8,0,23.65,,,,,,,
4437,7,4,21,1,18.7,0,18.75,,,,,,,
4438,7,4,22,0,17.3,0,17.3,,,,,,,
4439,7,4,23,0,16,0,16,,,,,,,
4440,7,4,24,0,14.7,0,14.7,,,,,,,
4441,7,5,1,0,14.3,0,14.3,,,,,,,
4442,7,5,2,0,13.8,0,13.8,,,,,,,
4443,7,5,3,0,13.6,0,13.6,,,,,,,
4444,7,5,4,0,13.4,0,13.4,,,,,,,
4445,7,5,5,0,13.4,0,13.4,,,,,,,
4446,7,5,6,42,13.9,0,16,,,,,,,
4447,7,5,7,142,14.9,0,22,,,,,,,
4448,7,5,8,256,16.1,0,28.9,,,,,,,
4449,7,5,9,354,17.3,0,35,,,,,,,
4450,7,5,10,445,18.5,0,40.75,,,,,,,
4451,7,5,11,523,19.7,0,45.85,,,,,,,
4452,7,5,12,566,20.7,0,49,,,,,,,
4453,7,5,13,579,21.4,0,50.35,,,,,,,
4454,7,5,14,563,22,0,50.15,,,,,,,
4455,7,5,15,523,22.4,0,48.55,,,,,,,
4456,7,5,16,449,22.6,0,45.05,,,,,,,
4457,7,5,17,317,22.2,0,38.05,,,,,,,
4458,7,5,18,210,21.8,0,32.3,,,,,,,
4459,7,5,19,139,21.2,0,28.15,,,,,,,
4460,7,5,20,49,20.4,0,22.85,,,,,,,
4461,7,5,21,1,19.5,0,19.55,,,,,,,
4462,7,5,22,0,18,0,18,,,,,,,
4463,7,5,23,0,16.5,0,16.5,,,,,,,
4464,7,5,24,0,15,0,15,,,,,,,
4465,7,6,1,0,13.7,0,13.7,,,,,,,
4466,7,6,2,0,12.3,0,12.3,,,,,,,
4467,7,6,3,0,11.5,0,11.5,,,,,,,
4468,7,6,4,0,11,0,11,,,,,,,
4469,7,6,5,0,10.9,0,10.9,,,,,,,
4470,7,6,6,53,11.4,0,14.05,,,,,,,
4471,7,6,7,176,12.5,0,21.3,,,,,,,
4472,7,6,8,322,13.9,0.00316667,29.99184679,,,,,,,
4473,7,6,9,455,15.3,0.006,38.02818095,,,,,,,
4474,7,6,10,558,16.6,0.002,44.49107486,,,,,,,
4475,7,6,11,658,17.9,0,50.8,,,,,,,
4476,7,6,12,675,18.8,0.00033333,52.54820011,,,,,,,
4477,7,6,13,714,19.7,0.00033333,55.39809612,,,,,,,
4478,7,6,14,666,20.2,0.00166667,53.49112235,,,,,,,
4479,7,6,15,651,20.6,0.00033333,53.14826411,,,,,,,
4480,7,6,16,587,20.7,0.001,50.04530475,,,,,,,
4481,7,6,17,458,20.6,0,43.5,,,,,,,
4482,7,6,18,328,20.1,0,36.5,,,,,,,
4483,7,6,19,192,19.3,0,28.9,,,,,,,
4484,7,6,20,73,18.3,0,21.95,,,,,,,
4485,7,6,21,1,17.2,0.00333333,17.24997335,,,,,,,
4486,7,6,22,0,16.1,0.0115,16.1,,,,,,,
4487,7,6,23,0,15,0.01783333,15,,,,,,,
4488,7,6,24,0,14,0.00033333,14,,,,,,,
4489,7,7,1,0,13.7,0,13.7,,,,,,,
4490,7,7,2,0,13.4,0,13.4,,,,,,,
4491,7,7,3,0,13.2,0,13.2,,,,,,,
4492,7,7,4,0,13,0,13,,,,,,,
4493,7,7,5,0,13,0,13,,,,,,,
4494,7,7,6,44,13.5,0,15.7,,,,,,,
4495,7,7,7,146,14.6,0,21.9,,,,,,,
4496,7,7,8,249,15.8,0,28.25,,,,,,,
4497,7,7,9,375,17.1,0.00033333,35.84900006,,,,,,,
4498,7,7,10,474,18.5,0.001,42.19620861,,,,,,,
4499,7,7,11,526,19.6,0.00033333,45.89859742,,,,,,,
4500,7,7,12,581,20.6,0.00183333,49.64148118,,,,,,,
4501,7,7,13,610,21.5,0.00033333,51.99837344,,,,,,,
4502,7,7,14,617,22.2,0,53.05,,,,,,,
4503,7,7,15,588,22.7,0.00033333,52.0984321,,,,,,,
4504,7,7,16,505,22.9,0.001,48.14596065,,,,,,,
4505,7,7,17,403,22.9,0.0025,43.04194322,,,,,,,
4506,7,7,18,286,22.5,0.00233333,36.79466333,,,,,,,
4507,7,7,19,168,21.8,0,30.2,,,,,,,
4508,7,7,20,56,20.9,0,23.7,,,,,,,
4509,7,7,21,1,19.9,0.00033333,19.94999733,,,,,,,
4510,7,7,22,0,19.3,0.00033333,19.3,,,,,,,
4511,7,7,23,0,18.7,0.00066667,18.7,,,,,,,
4512,7,7,24,0,18.1,0,18.1,,,,,,,
4513,7,8,1,0,17.9,0,17.9,,,,,,,
4514,7,8,2,0,17.7,0,17.7,,,,,,,
4515,7,8,3,0,17.5,0,17.5,,,,,,,
4516,7,8,4,0,17.4,0,17.4,,,,,,,
4517,7,8,5,0,17.4,0,17.4,,,,,,,
4518,7,8,6,48,18,0.00033333,20.39987201,,,,,,,
4519,7,8,7,175,19.2,0,27.95,,,,,,,
4520,7,8,8,167,19.7,0,28.05,,,,,,,
4521,7,8,9,229,20.4,0.00033333,31.84938937,,,,,,,
4522,7,8,10,426,21.6,0,42.9,,,,,,,
4523,7,8,11,542,22.8,0.001,49.89566469,,,,,,,
4524,7,8,12,722,24.3,0,60.4,,,,,,,
4525,7,8,13,290,24.3,0.00033333,38.79922672,,,,,,,
4526,7,8,14,459,24.7,0.0015,47.64449332,,,,,,,
4527,7,8,15,398,24.8,0.02066667,44.63441419,,,,,,,
4528,7,8,16,370,24.9,0.01583333,43.35325177,,,,,,,
4529,7,8,17,101,24.1,0.001,29.14919213,,,,,,,
4530,7,8,18,128,23,0,29.4,,,,,,,
4531,7,8,19,22,22.7,0,23.8,,,,,,,
4532,7,8,20,13,22.3,0,22.95,,,,,,,
4533,7,8,21,1,21.7,0,21.75,,,,,,,
4534,7,8,22,0,20.9,0,20.9,,,,,,,
4535,7,8,23,0,20.2,0,20.2,,,,,,,
4536,7,8,24,0,19.4,0,19.4,,,,,,,
4537,7,9,1,0,18.8,0,18.8,,,,,,,
4538,7,9,2,0,18,0,18,,,,,,,
4539,7,9,3,0,17.6,0,17.6,,,,,,,
4540,7,9,4,0,17.3,0,17.3,,,,,,,
4541,7,9,5,0,17.2,0,17.2,,,,,,,
4542,7,9,6,54,17.9,0,20.6,,,,,,,
4543,7,9,7,184,19.2,0,28.4,,,,,,,
4544,7,9,8,348,20.8,0,38.2,,,,,,,
4545,7,9,9,507,22.6,0,47.95,,,,,,,
4546,7,9,10,646,24.4,0,56.7,,,,,,,
4547,7,9,11,757,26.1,0,63.95,,,,,,,
4548,7,9,12,814,27.5,0.00383333,68.17505266,,,,,,,
4549,7,9,13,841,28.7,0.00033333,70.74775748,,,,,,,
4550,7,9,14,819,29.6,0.07516667,70.06336063,,,,,,,
4551,7,9,15,744,30.1,0.064,66.92293316,,,,,,,
4552,7,9,16,653,30.3,0.10733333,62.39875736,,,,,,,
4553,7,9,17,520,30.2,0.048,56.00184185,,,,,,,
4554,7,9,18,373,29.6,0,48.25,,,,,,,
4555,7,9,19,215,28.6,0.056,39.25453536,,,,,,,
4556,7,9,20,82,27.4,0.01233333,31.49192527,,,,,,,
4557,7,9,21,1,26.1,0,26.15,,,,,,,
4558,7,9,22,0,24.7,0,24.7,,,,,,,
4559,7,9,23,0,23.2,0.1445,23.2,,,,,,,
4560,7,9,24,0,21.8,0.72933333,21.8,,,,,,,
4561,7,10,1,0,20.8,0.77316667,20.8,,,,,,,
4562,7,10,2,0,19.8,0.81683333,19.8,,,,,,,
4563,7,10,3,0,19.3,0.86433333,19.3,,,,,,,
4564,7,10,4,0,18.9,0.3945,18.9,,,,,,,
4565,7,10,5,0,18.8,0,18.8,,,,,,,
4566,7,10,6,29,19.1,0.37866667,20.46716786,,,,,,,
4567,7,10,7,91,19.7,0.79533333,23.73635977,,,,,,,
4568,7,10,8,193,20.4,0,30.05,,,,,,,
4569,7,10,9,288,21.5,0.05433333,35.77589489,,,,,,,
4570,7,10,10,333,22.3,0.036,38.85464524,,,,,,,
4571,7,10,11,391,23.1,0.05116667,42.49125029,,,,,,,
4572,7,10,12,425,23.7,0.01033333,44.91492467,,,,,,,
4573,7,10,13,471,24.3,0.01316667,47.80049228,,,,,,,
4574,7,10,14,446,24.7,0.011,46.96082096,,,,,,,
4575,7,10,15,414,25,0,45.7,,,,,,,
4576,7,10,16,381,25.1,0.01566667,44.10236739,,,,,,,
4577,7,10,17,298,25.1,0,40,,,,,,,
4578,7,10,18,217,24.9,0,35.75,,,,,,,
4579,7,10,19,128,24,0,30.4,,,,,,,
4580,7,10,20,45,23.8,0,26.05,,,,,,,
4581,7,10,21,1,23.1,0,23.15,,,,,,,
4582,7,10,22,0,21.4,0,21.4,,,,,,,
4583,7,10,23,0,19.7,0,19.7,,,,,,,
4584,7,10,24,0,18,0,18,,,,,,,
4585,7,11,1,0,16.6,0,16.6,,,,,,,
4586,7,11,2,0,15.1,0,15.1,,,,,,,
4587,7,11,3,0,14.3,0,14.3,,,,,,,
4588,7,11,4,0,13.8,0,13.8,,,,,,,
4589,7,11,5,0,13.7,0,13.7,,,,,,,
4590,7,11,6,56,14.3,0,17.1,,,,,,,
4591,7,11,7,196,15.5,0,25.3,,,,,,,
4592,7,11,8,370,17.2,0,35.7,,,,,,,
4593,7,11,9,543,19.1,0,46.25,,,,,,,
4594,7,11,10,697,20.9,0,55.75,,,,,,,
4595,7,11,11,822,22.6,0,63.7,,,,,,,
4596,7,11,12,903,24.1,0,69.25,,,,,,,
4597,7,11,13,939,25.4,0.005,72.31247002,,,,,,,
4598,7,11,14,925,26.3,0.00066667,72.54506717,,,,,,,
4599,7,11,15,860,26.9,0,69.9,,,,,,,
4600,7,11,16,749,27.2,0.0035,64.62903974,,,,,,,
4601,7,11,17,602,27.1,0,57.2,,,,,,,
4602,7,11,18,432,26.5,0,48.1,,,,,,,
4603,7,11,19,255,25.5,0,38.25,,,,,,,
4604,7,11,20,96,24.2,0,29,,,,,,,
4605,7,11,21,1,22.7,0,22.75,,,,,,,
4606,7,11,22,0,21.1,0,21.1,,,,,,,
4607,7,11,23,0,19.4,0,19.4,,,,,,,
4608,7,11,24,0,17.7,0,17.7,,,,,,,
4609,7,12,1,0,16.7,0,16.7,,,,,,,
4610,7,12,2,0,15.6,0,15.6,,,,,,,
4611,7,12,3,0,15,0,15,,,,,,,
4612,7,12,4,0,14.6,0,14.6,,,,,,,
4613,7,12,5,0,14.5,0,14.5,,,,,,,
4614,7,12,6,56,15,0,17.8,,,,,,,
4615,7,12,7,213,16.4,0,27.05,,,,,,,
4616,7,12,8,409,18.2,0,38.65,,,,,,,
4617,7,12,9,602,20.2,0,50.3,,,,,,,
4618,7,12,10,774,22.2,0,60.9,,,,,,,
4619,7,12,11,835,23.8,0,65.55,,,,,,,
4620,7,12,12,511,24,0,49.55,,,,,,,
4621,7,12,13,545,24.2,0,51.45,,,,,,,
4622,7,12,14,532,24.3,0,50.9,,,,,,,
4623,7,12,15,511,24.3,0,49.85,,,,,,,
4624,7,12,16,484,24.3,0,48.5,,,,,,,
4625,7,12,17,356,23.9,0,41.7,,,,,,,
4626,7,12,18,271,23.2,0,36.75,,,,,,,
4627,7,12,19,159,22.4,0,30.35,,,,,,,
4628,7,12,20,56,21.3,0,24.1,,,,,,,
4629,7,12,21,1,20.2,0,20.25,,,,,,,
4630,7,12,22,0,19.1,0,19.1,,,,,,,
4631,7,12,23,0,18,0,18,,,,,,,
4632,7,12,24,0,16.9,0,16.9,,,,,,,
4633,7,13,1,0,16.5,0,16.5,,,,,,,
4634,7,13,2,0,16.1,0,16.1,,,,,,,
4635,7,13,3,0,15.9,0,15.9,,,,,,,
4636,7,13,4,0,15.8,0,15.8,,,,,,,
4637,7,13,5,0,15.8,0,15.8,,,,,,,
4638,7,13,6,64,16.5,0,19.7,,,,,,,
4639,7,13,7,230,18,0,29.5,,,,,,,
4640,7,13,8,287,19.1,0,33.45,,,,,,,
4641,7,13,9,423,20.4,0,41.55,,,,,,,
4642,7,13,10,816,22.8,0,63.6,,,,,,,
4643,7,13,11,962,25,0,73.1,,,,,,,
4644,7,13,12,348,24.8,0.01166667,42.16758051,,,,,,,
4645,7,13,13,321,24.6,0,40.65,,,,,,,
4646,7,13,14,449,24.8,0.01316667,47.20280475,,,,,,,
4647,7,13,15,564,25.1,0.0035,53.28421684,,,,,,,
4648,7,13,16,63,24,0,27.15,,,,,,,
4649,7,13,17,214,23.4,0,34.1,,,,,,,
4650,7,13,18,347,23.4,0,40.75,,,,,,,
4651,7,13,19,53,22.5,0,25.15,,,,,,,
4652,7,13,20,8,21.7,0,22.1,,,,,,,
4653,7,13,21,1,20.9,0,20.95,,,,,,,
4654,7,13,22,0,19.2,0,19.2,,,,,,,
4655,7,13,23,0,17.6,0,17.6,,,,,,,
4656,7,13,24,0,15.9,0,15.9,,,,,,,
4657,7,14,1,0,14.4,0,14.4,,,,,,,
4658,7,14,2,0,12.6,0,12.6,,,,,,,
4659,7,14,3,0,11.6,0,11.6,,,,,,,
4660,7,14,4,0,10.9,0,10.9,,,,,,,
4661,7,14,5,0,10.7,0,10.7,,,,,,,
4662,7,14,6,53,11,0,13.65,,,,,,,
4663,7,14,7,195,11.9,0,21.65,,,,,,,
4664,7,14,8,373,13.1,0,31.75,,,,,,,
4665,7,14,9,553,14.4,0,42.05,,,,,,,
4666,7,14,10,711,15.8,0,51.35,,,,,,,
4667,7,14,11,833,17,0,58.65,,,,,,,
4668,7,14,12,918,18.1,0,64,,,,,,,
4669,7,14,13,949,18.9,0,66.35,,,,,,,
4670,7,14,14,932,19.5,0,66.1,,,,,,,
4671,7,14,15,862,19.9,0,63,,,,,,,
4672,7,14,16,751,19.9,0,57.45,,,,,,,
4673,7,14,17,601,19.7,0,49.75,,,,,,,
4674,7,14,18,426,19.1,0,40.4,,,,,,,
4675,7,14,19,245,18.1,0,30.35,,,,,,,
4676,7,14,20,88,16.9,0,21.3,,,,,,,
4677,7,14,21,1,15.6,0,15.65,,,,,,,
4678,7,14,22,0,13.9,0,13.9,,,,,,,
4679,7,14,23,0,12.2,0,12.2,,,,,,,
4680,7,14,24,0,10.5,0,10.5,,,,,,,
4681,7,15,1,0,10.4,0,10.4,,,,,,,
4682,7,15,2,0,10,0,10,,,,,,,
4683,7,15,3,0,9.8,0.083,9.8,,,,,,,
4684,7,15,4,0,9.5,0.377,9.5,,,,,,,
4685,7,15,5,0,9.2,0,9.2,,,,,,,
4686,7,15,6,26,9.5,0.47933333,10.70740044,,,,,,,
4687,7,15,7,192,10.9,0.62266667,19.63023571,,,,,,,
4688,7,15,8,371,12.4,0.27416667,30.17046876,,,,,,,
4689,7,15,9,548,13.9,0,41.3,,,,,,,
4690,7,15,10,703,15.3,0,50.45,,,,,,,
4691,7,15,11,826,16.6,0,57.9,,,,,,,
4692,7,15,12,904,17.6,0,62.8,,,,,,,
4693,7,15,13,935,18.5,0.0025,65.23130748,,,,,,,
4694,7,15,14,918,19,0,64.9,,,,,,,
4695,7,15,15,849,19.3,0,61.75,,,,,,,
4696,7,15,16,736,19.3,0,56.1,,,,,,,
4697,7,15,17,587,19,0,48.35,,,,,,,
4698,7,15,18,417,18.2,0,39.05,,,,,,,
4699,7,15,19,240,17.2,0,29.2,,,,,,,
4700,7,15,20,85,15.9,0,20.15,,,,,,,
4701,7,15,21,1,14.6,0,14.65,,,,,,,
4702,7,15,22,0,13.3,0,13.3,,,,,,,
4703,7,15,23,0,12,0,12,,,,,,,
4704,7,15,24,0,10.7,0,10.7,,,,,,,
4705,7,16,1,0,10.5,0,10.5,,,,,,,
4706,7,16,2,0,10.2,0,10.2,,,,,,,
4707,7,16,3,0,10,0,10,,,,,,,
4708,7,16,4,0,9.8,0,9.8,,,,,,,
4709,7,16,5,0,9.7,0,9.7,,,,,,,
4710,7,16,6,24,10.1,0,11.3,,,,,,,
4711,7,16,7,187,11.9,0,21.25,,,,,,,
4712,7,16,8,360,13.8,0,31.8,,,,,,,
4713,7,16,9,534,15.7,0,42.4,,,,,,,
4714,7,16,10,687,17.5,0,51.85,,,,,,,
4715,7,16,11,809,19.1,0,59.55,,,,,,,
4716,7,16,12,889,20.5,0,64.95,,,,,,,
4717,7,16,13,917,21.6,0,67.45,,,,,,,
4718,7,16,14,897,22.4,0,67.25,,,,,,,
4719,7,16,15,832,22.8,0,64.4,,,,,,,
4720,7,16,16,719,23,0,58.95,,,,,,,
4721,7,16,17,575,22.7,0,51.45,,,,,,,
4722,7,16,18,406,22,0,42.3,,,,,,,
4723,7,16,19,230,20.8,0,32.3,,,,,,,
4724,7,16,20,81,19.4,0,23.45,,,,,,,
4725,7,16,21,0,18,0,18,,,,,,,
4726,7,16,22,0,17.2,0,17.2,,,,,,,
4727,7,16,23,0,16.4,0,16.4,,,,,,,
4728,7,16,24,0,15.6,0,15.6,,,,,,,
4729,7,17,1,0,15.3,0,15.3,,,,,,,
4730,7,17,2,0,15.1,0,15.1,,,,,,,
4731,7,17,3,0,14.9,0,14.9,,,,,,,
4732,7,17,4,0,14.8,0,14.8,,,,,,,
4733,7,17,5,0,14.7,0,14.7,,,,,,,
4734,7,17,6,4,14.8,0,15,,,,,,,
4735,7,17,7,73,15.5,0,19.15,,,,,,,
4736,7,17,8,159,16.6,0,24.55,,,,,,,
4737,7,17,9,276,17.8,0,31.6,,,,,,,
4738,7,17,10,373,18.9,0,37.55,,,,,,,
4739,7,17,11,445,20,0,42.25,,,,,,,
4740,7,17,12,604,21.4,0,51.6,,,,,,,
4741,7,17,13,495,22,0,46.75,,,,,,,
4742,7,17,14,564,22.7,0,50.9,,,,,,,
4743,7,17,15,473,23,0.01066667,46.60970609,,,,,,,
4744,7,17,16,423,22.9,0,44.05,,,,,,,
4745,7,17,17,355,23.1,0,40.85,,,,,,,
4746,7,17,18,310,22.9,0,38.4,,,,,,,
4747,7,17,19,155,22.3,0,30.05,,,,,,,
4748,7,17,20,59,21.5,0.6255,24.18162315,,,,,,,
4749,7,17,21,1,20.6,0,20.65,,,,,,,
4750,7,17,22,0,19.8,0.23566667,19.8,,,,,,,
4751,7,17,23,0,19,0,19,,,,,,,
4752,7,17,24,0,18.3,0,18.3,,,,,,,
4753,7,18,1,0,17.7,0,17.7,,,,,,,
4754,7,18,2,0,17,0,17,,,,,,,
4755,7,18,3,0,16.6,0,16.6,,,,,,,
4756,7,18,4,0,16.3,0,16.3,,,,,,,
4757,7,18,5,0,16,0,16,,,,,,,
4758,7,18,6,19,16.4,0,17.35,,,,,,,
4759,7,18,7,163,18,0,26.15,,,,,,,
4760,7,18,8,315,19.7,0,35.45,,,,,,,
4761,7,18,9,467,21.4,0,44.75,,,,,,,
4762,7,18,10,608,23,0.05116667,53.15314623,,,,,,,
4763,7,18,11,719,24.6,0,60.55,,,,,,,
4764,7,18,12,794,25.9,0,65.6,,,,,,,
4765,7,18,13,818,26.9,0,67.8,,,,,,,
4766,7,18,14,822,27.7,0,68.8,,,,,,,
4767,7,18,15,739,28.1,0,65.05,,,,,,,
4768,7,18,16,655,28.3,0,61.05,,,,,,,
4769,7,18,17,531,28.1,0,54.65,,,,,,,
4770,7,18,18,378,27.5,0,46.4,,,,,,,
4771,7,18,19,214,26.5,0,37.2,,,,,,,
4772,7,18,20,78,25.2,0,29.1,,,,,,,
4773,7,18,21,1,23.9,0,23.95,,,,,,,
4774,7,18,22,0,22.8,0.1955,22.8,,,,,,,
4775,7,18,23,0,21.7,0,21.7,,,,,,,
4776,7,18,24,0,20.6,0.484,20.6,,,,,,,
4777,7,19,1,0,20,0,20,,,,,,,
4778,7,19,2,0,19.3,0,19.3,,,,,,,
4779,7,19,3,0,19,0,19,,,,,,,
4780,7,19,4,0,18.6,0,18.6,,,,,,,
4781,7,19,5,0,18.4,0,18.4,,,,,,,
4782,7,19,6,22,18.8,0,19.9,,,,,,,
4783,7,19,7,128,19.8,0,26.2,,,,,,,
4784,7,19,8,344,21.5,0,38.7,,,,,,,
4785,7,19,9,461,22.9,0,45.95,,,,,,,
4786,7,19,10,757,24.9,0,62.75,,,,,,,
4787,7,19,11,714,26,0,61.7,,,,,,,
4788,7,19,12,726,26.9,0,63.2,,,,,,,
4789,7,19,13,562,27.1,0.02,55.11036683,,,,,,,
4790,7,19,14,569,27.3,0.01416667,55.68565916,,,,,,,
4791,7,19,15,550,27.4,0,54.9,,,,,,,
4792,7,19,16,384,27.1,0,46.3,,,,,,,
4793,7,19,17,95,26,0,30.75,,,,,,,
4794,7,19,18,47,25,0.003,27.34887254,,,,,,,
4795,7,19,19,19,24,0,24.95,,,,,,,
4796,7,19,20,6,23.2,0,23.5,,,,,,,
4797,7,19,21,0,22.4,0,22.4,,,,,,,
4798,7,19,22,0,21.1,0,21.1,,,,,,,
4799,7,19,23,0,19.8,0,19.8,,,,,,,
4800,7,19,24,0,18.5,0,18.5,,,,,,,
4801,7,20,1,0,17.4,0,17.4,,,,,,,
4802,7,20,2,0,16.1,0,16.1,,,,,,,
4803,7,20,3,0,15.4,0,15.4,,,,,,,
4804,7,20,4,0,14.7,0,14.7,,,,,,,
4805,7,20,5,0,14.2,0,14.2,,,,,,,
4806,7,20,6,13,14.3,0,14.95,,,,,,,
4807,7,20,7,165,15.7,0,23.95,,,,,,,
4808,7,20,8,331,17.2,0,33.75,,,,,,,
4809,7,20,9,512,18.8,0,44.4,,,,,,,
4810,7,20,10,697,20.4,0,55.25,,,,,,,
4811,7,20,11,850,22,0,64.5,,,,,,,
4812,7,20,12,506,22.1,0,47.4,,,,,,,
4813,7,20,13,540,22.2,0,49.2,,,,,,,
4814,7,20,14,538,22.3,0.00983333,49.15774383,,,,,,,
4815,7,20,15,480,22.1,0.033,45.97394557,,,,,,,
4816,7,20,16,412,21.8,0,42.4,,,,,,,
4817,7,20,17,321,21.3,0.00316667,37.34187211,,,,,,,
4818,7,20,18,236,20.6,0,32.4,,,,,,,
4819,7,20,19,140,19.7,0,26.7,,,,,,,
4820,7,20,20,53,18.8,0,21.45,,,,,,,
4821,7,20,21,1,17.8,0,17.85,,,,,,,
4822,7,20,22,0,17.5,0,17.5,,,,,,,
4823,7,20,23,0,17.2,0,17.2,,,,,,,
4824,7,20,24,0,16.9,0,16.9,,,,,,,
4825,7,21,1,0,17.4,0,17.4,,,,,,,
4826,7,21,2,0,17.9,0,17.9,,,,,,,
4827,7,21,3,0,18.2,0,18.2,,,,,,,
4828,7,21,4,0,18.4,0,18.4,,,,,,,
4829,7,21,5,0,18.6,0,18.6,,,,,,,
4830,7,21,6,16,19,0,19.8,,,,,,,
4831,7,21,7,148,20.9,0,28.3,,,,,,,
4832,7,21,8,294,22.8,0,37.5,,,,,,,
4833,7,21,9,435,24.7,0,46.45,,,,,,,
4834,7,21,10,559,26.6,0,54.55,,,,,,,
4835,7,21,11,692,28.4,0,63,,,,,,,
4836,7,21,12,743,29.9,0,67.05,,,,,,,
4837,7,21,13,781,31.2,0,70.25,,,,,,,
4838,7,21,14,743,32,0.032,68.9607609,,,,,,,
4839,7,21,15,727,32.7,0.02916667,68.88115459,,,,,,,
4840,7,21,16,609,32.9,0,63.35,,,,,,,
4841,7,21,17,468,32.7,0,56.1,,,,,,,
4842,7,21,18,311,32,0,47.55,,,,,,,
4843,7,21,19,183,30.9,0,40.05,,,,,,,
4844,7,21,20,63,29.7,0,32.85,,,,,,,
4845,7,21,21,0,28.4,0,28.4,,,,,,,
4846,7,21,22,0,27.1,0,27.1,,,,,,,
4847,7,21,23,0,25.9,0,25.9,,,,,,,
4848,7,21,24,0,24.7,0,24.7,,,,,,,
4849,7,22,1,0,23.4,0,23.4,,,,,,,
4850,7,22,2,0,22,0,22,,,,,,,
4851,7,22,3,0,21.3,0,21.3,,,,,,,
4852,7,22,4,0,20.5,0,20.5,,,,,,,
4853,7,22,5,0,20,0,20,,,,,,,
